1801-07-01,16.980999999999998,3.839,Germany
1801-08-01,16.695999999999998,2.313,Germany
1801-09-01,14.808,1.995,Germany
1801-10-01,9.846,1.6769999999999998,Germany
1801-11-01,4.462999999999999,1.7480000000000002,Germany
1801-12-01,0.589,5.292999999999998,Germany
1802-01-01,-4.373,2.555,Germany
1802-02-01,0.0,1.927,Germany
1802-03-01,3.645,2.886,Germany
1802-04-01,8.379000000000001,2.849,Germany
1802-05-01,11.354000000000001,2.7960000000000003,Germany
1802-06-01,15.824000000000002,2.313,Germany
1802-07-01,16.029,2.275,Germany
1802-08-01,19.145,2.227,Germany
1802-09-01,13.624,3.777,Germany
1802-10-01,10.682,4.515,Germany
1802-11-01,3.825,2.765,Germany
1802-12-01,0.986,2.513,Germany
1803-01-01,-5.48,5.0139999999999985,Germany
1803-02-01,-2.737,3.931,Germany
1803-03-01,2.2219999999999995,3.324,Germany
1803-04-01,10.013,3.071,Germany
1803-05-01,10.540999999999999,2.086,Germany
1803-06-01,14.64,1.775,Germany
1803-07-01,18.692999999999998,2.374,Germany
1803-08-01,17.919,3.236,Germany
1803-09-01,11.262,1.408,Germany
1803-10-01,7.364000000000001,3.35,Germany
1803-11-01,3.543,2.928,Germany
1803-12-01,0.271,3.677,Germany
1804-01-01,2.1519999999999997,5.746,Germany
1804-02-01,-1.37,2.824,Germany
1804-03-01,0.6829999999999998,4.871,Germany
1804-04-01,6.577999999999999,2.4730000000000003,Germany
1804-05-01,13.866,1.733,Germany
1804-06-01,16.032,1.4380000000000002,Germany
1804-07-01,17.434,3.404,Germany
1804-08-01,16.608,2.188,Germany
1804-09-01,14.84,5.037,Germany
1804-10-01,8.892000000000003,2.157,Germany
1804-11-01,1.7099999999999995,5.26,Germany
1804-12-01,-3.362,4.893,Germany
1805-01-01,-4.606000000000001,2.402,Germany
1805-02-01,-1.2180000000000002,3.148,Germany
1805-03-01,2.171,2.07,Germany
1805-04-01,5.817,3.998,Germany
1805-05-01,10.337,1.665,Germany
1805-06-01,13.844,3.075,Germany
1805-07-01,16.037,2.439,Germany
1805-08-01,15.499,2.441,Germany
1805-09-01,14.220999999999998,3.445,Germany
1805-10-01,4.917,2.236,Germany
1805-11-01,0.4109999999999996,3.092,Germany
1805-12-01,0.264,1.692,Germany
1806-01-01,1.821,1.6780000000000002,Germany
1806-02-01,2.244,4.1160000000000005,Germany
1806-03-01,3.179,2.779,Germany
1806-04-01,4.897,4.289,Germany
1806-05-01,14.565,2.293,Germany
1806-06-01,14.605,2.047,Germany
1806-07-01,16.474,1.828,Germany
1806-08-01,16.659000000000002,2.357,Germany
1806-09-01,14.309,3.051,Germany
1806-10-01,8.041,0.914,Germany
1806-11-01,5.2959999999999985,1.796,Germany
1806-12-01,4.6880000000000015,2.7710000000000004,Germany
1807-01-01,-0.665,2.79,Germany
1807-02-01,1.5090000000000001,5.563,Germany
1807-03-01,0.32299999999999995,5.399,Germany
1807-04-01,6.0840000000000005,2.539,Germany
1807-05-01,13.509,2.037,Germany
1807-06-01,15.064,1.571,Germany
1807-07-01,19.283,3.978,Germany
1807-08-01,20.930999999999997,2.707,Germany
1807-09-01,11.884,1.203,Germany
1807-10-01,9.338,1.507,Germany
1807-11-01,4.345999999999999,2.97,Germany
1807-12-01,0.355,2.143,Germany
1808-01-01,-0.873,2.999,Germany
1808-02-01,-1.1930000000000005,2.491,Germany
1808-03-01,-1.255,6.1770000000000005,Germany
1808-04-01,4.997,1.625,Germany
1808-05-01,14.74,4.762,Germany
1808-06-01,15.264,1.444,Germany
1808-07-01,19.266,1.707,Germany
1808-08-01,18.552,2.226,Germany
1808-09-01,13.747,4.419,Germany
1808-10-01,6.6110000000000015,1.751,Germany
1808-11-01,2.696,2.496,Germany
1808-12-01,-4.761,2.068,Germany
1809-01-01,-3.014,5.2429999999999986,Germany
1809-02-01,2.932,3.831,Germany
1809-03-01,2.483,3.887,Germany
1809-04-01,3.9010000000000007,5.6629999999999985,Germany
1809-05-01,13.851,3.113,Germany
1809-06-01,14.962,1.85,Germany
1809-07-01,17.033,1.661,Germany
1809-08-01,17.295,1.228,Germany
1809-09-01,13.401,2.88,Germany
1809-10-01,7.106,6.261,Germany
1809-11-01,2.4419999999999997,3.834,Germany
1809-12-01,1.868,4.9060000000000015,Germany
1810-01-01,-3.713,6.698,Germany
1810-02-01,-2.11,5.1720000000000015,Germany
1810-03-01,3.735,2.804,Germany
1810-04-01,6.4479999999999995,4.635,Germany
1810-05-01,11.423,3.266,Germany
1810-06-01,14.202,3.992,Germany
1810-07-01,17.177,3.957,Germany
1810-08-01,16.811,2.821,Germany
1810-09-01,15.552999999999999,1.64,Germany
1810-10-01,7.867000000000001,5.6320000000000014,Germany
1810-11-01,3.922,3.298,Germany
1810-12-01,1.6309999999999998,4.083,Germany
1811-01-01,-5.199,3.463,Germany
1811-02-01,0.523,5.587999999999999,Germany
1811-03-01,5.399,2.935,Germany
1811-04-01,8.454,1.4340000000000002,Germany
1811-05-01,15.784,3.765,Germany
1811-06-01,18.46,3.91,Germany
1811-07-01,18.983,3.33,Germany
1811-08-01,16.957,5.251,Germany
1811-09-01,13.567,3.363,Germany
1811-10-01,11.195,5.776,Germany
1811-11-01,4.831,6.247999999999998,Germany
1811-12-01,0.772,3.225,Germany
1812-01-01,-3.543,3.228,Germany
1812-02-01,1.037,1.185,Germany
1812-03-01,2.108,3.498,Germany
1812-04-01,3.831,3.2230000000000003,Germany
1812-05-01,12.899000000000001,3.1260000000000003,Germany
1812-06-01,15.356,1.456,Germany
1812-07-01,15.53,2.028,Germany
1812-08-01,16.285,5.711,Germany
1812-09-01,12.447,1.092,Germany
1812-10-01,9.507,4.23,Germany
1812-11-01,1.2639999999999991,3.888,Germany
1812-12-01,-5.566,4.458,Germany
1813-01-01,-3.488,5.239,Germany
1813-02-01,2.5810000000000004,2.15,Germany
1813-03-01,2.904,9.196,Germany
1813-04-01,8.666,1.2,Germany
1813-05-01,12.899000000000001,7.211,Germany
1813-06-01,14.45,3.5460000000000003,Germany
1813-07-01,16.323,2.178,Germany
1813-08-01,15.287,1.146,Germany
1813-09-01,12.401,2.181,Germany
1813-10-01,7.263999999999999,1.383,Germany
1813-11-01,2.87,2.443,Germany
1813-12-01,0.03700000000000003,2.402,Germany
1814-01-01,-4.351,4.172,Germany
1814-02-01,-5.392999999999999,2.066,Germany
1814-03-01,0.10999999999999988,2.939,Germany
1814-04-01,9.128,1.336,Germany
1814-05-01,10.021,1.8,Germany
1814-06-01,13.710999999999999,1.823,Germany
1814-07-01,18.066,3.766,Germany
1814-08-01,16.064,1.639,Germany
1814-09-01,11.401,1.959,Germany
1814-10-01,6.8740000000000006,4.93,Germany
1814-11-01,4.141,7.5139999999999985,Germany
1814-12-01,1.9480000000000002,8.443,Germany
1815-01-01,-4.357,2.16,Germany
1815-02-01,2.303,7.053,Germany
1815-03-01,5.316,5.274,Germany
1815-04-01,7.9639999999999995,2.418,Germany
1815-05-01,13.148,3.4530000000000003,Germany
1815-06-01,15.57,3.1210000000000004,Germany
1815-07-01,15.128,3.112,Germany
1815-08-01,15.636,2.535,Germany
1815-09-01,12.402999999999999,1.288,Germany
1815-10-01,8.478,4.283,Germany
1815-11-01,1.822,2.978,Germany
1815-12-01,-1.8280000000000003,2.597,Germany
1816-01-01,-0.552,4.703,Germany
1816-02-01,-1.941,2.713,Germany
1816-03-01,2.132,3.103,Germany
1816-04-01,7.257999999999999,5.194,Germany
1816-05-01,10.296,2.612,Germany
1816-06-01,13.645,2.139,Germany
1816-07-01,15.436,2.452,Germany
1816-08-01,14.517999999999999,0.904,Germany
1816-09-01,12.075,1.273,Germany
1816-10-01,7.686,7.6320000000000014,Germany
1816-11-01,1.1489999999999991,8.16,Germany
1816-12-01,-0.5299999999999999,2.177,Germany
1817-01-01,1.606,5.7429999999999986,Germany
1817-02-01,3.131,2.9530000000000003,Germany
1817-03-01,2.734,3.174,Germany
1817-04-01,3.5910000000000006,2.512,Germany
1817-05-01,11.697000000000001,3.0460000000000003,Germany
1817-06-01,16.846,1.87,Germany
1817-07-01,16.053,1.398,Germany
1817-08-01,15.925999999999998,2.514,Germany
1817-09-01,14.715,3.043,Germany
1817-10-01,4.883000000000001,3.887,Germany
1817-11-01,5.1389999999999985,2.7260000000000004,Germany
1817-12-01,-0.9319999999999998,3.234,Germany
1818-01-01,0.7440000000000001,4.364,Germany
1818-02-01,0.42,2.04,Germany
1818-03-01,3.696,2.385,Germany
1818-04-01,8.322000000000001,7.129,Germany
1818-05-01,12.044,4.222,Germany
1818-06-01,16.650000000000002,5.335,Germany
1818-07-01,17.982,3.904,Germany
1818-08-01,15.663,1.431,Germany
1818-09-01,13.359000000000002,2.938,Germany
1818-10-01,7.8900000000000015,3.039,Germany
1818-11-01,4.5299999999999985,6.3370000000000015,Germany
1818-12-01,-1.93,2.347,Germany
1819-01-01,0.4959999999999999,3.346,Germany
1819-02-01,1.5399999999999998,3.896,Germany
1819-03-01,3.9730000000000003,7.774,Germany
1819-04-01,8.572000000000001,1.675,Germany
1819-05-01,13.126,2.005,Germany
1819-06-01,16.729,1.998,Germany
1819-07-01,18.469,1.435,Germany
1819-08-01,18.163,1.832,Germany
1819-09-01,14.012,1.257,Germany
1819-10-01,7.492999999999999,1.828,Germany
1819-11-01,2.1129999999999995,2.46,Germany
1819-12-01,-1.65,2.877,Germany
1820-01-01,-4.8500000000000005,8.109,Germany
1820-02-01,0.305,3.524,Germany
1820-03-01,1.6019999999999996,2.937,Germany
1820-04-01,9.18,1.392,Germany
1820-05-01,13.318,2.299,Germany
1820-06-01,13.332,1.085,Germany
1820-07-01,16.108,3.681,Germany
1820-08-01,18.26,3.256,Germany
1820-09-01,12.115,1.879,Germany
1820-10-01,7.582999999999999,1.061,Germany
1820-11-01,0.9039999999999996,0.818,Germany
1820-12-01,-1.7120000000000002,1.611,Germany
1821-01-01,-0.21400000000000008,3.944,Germany
1821-02-01,-1.961,5.39,Germany
1821-03-01,2.7260000000000004,2.013,Germany
1821-04-01,9.979,2.749,Germany
1821-05-01,11.191,1.927,Germany
1821-06-01,12.946000000000002,3.227,Germany
1821-07-01,15.042,2.8280000000000003,Germany
1821-08-01,16.485,1.633,Germany
1821-09-01,14.352,1.577,Germany
1821-10-01,8.368,0.5920000000000001,Germany
1821-11-01,6.215,2.801,Germany
1821-12-01,3.458,2.094,Germany
1822-01-01,0.8580000000000002,3.568,Germany
1822-02-01,3.0289999999999995,2.317,Germany
1822-03-01,6.681,1.388,Germany
1822-04-01,9.017000000000001,1.38,Germany
1822-05-01,14.175,2.086,Germany
1822-06-01,18.128,1.912,Germany
1822-07-01,18.026,1.284,Germany
1822-08-01,16.552,3.263,Germany
1822-09-01,12.707,2.74,Germany
1822-10-01,10.094,1.199,Germany
1822-11-01,5.744999999999999,1.936,Germany
1822-12-01,-2.8280000000000003,3.269,Germany
1823-01-01,-7.629,2.211,Germany
1823-02-01,0.642,2.7310000000000003,Germany
1823-03-01,3.3480000000000003,1.931,Germany
1823-04-01,6.066000000000002,3.272,Germany
1823-05-01,13.335999999999999,2.037,Germany
1823-06-01,14.527999999999999,2.989,Germany
1823-07-01,16.023,1.4580000000000002,Germany
1823-08-01,17.673000000000005,1.836,Germany
1823-09-01,13.315,1.634,Germany
1823-10-01,8.294,1.979,Germany
1823-11-01,3.43,3.971,Germany
1823-12-01,2.122,1.234,Germany
1824-01-01,0.10799999999999997,0.965,Germany
1824-02-01,1.479,3.042,Germany
1824-03-01,2.3229999999999995,1.717,Germany
1824-04-01,6.252000000000002,2.427,Germany
1824-05-01,11.169,1.6969999999999998,Germany
1824-06-01,14.852,3.301,Germany
1824-07-01,17.019000000000002,4.254,Germany
1824-08-01,16.52,2.454,Germany
1824-09-01,14.709,2.172,Germany
1824-10-01,8.771,1.481,Germany
1824-11-01,5.51,2.141,Germany
1824-12-01,4.077,3.735,Germany
1825-01-01,0.7999999999999999,3.094,Germany
1825-02-01,0.281,1.845,Germany
1825-03-01,0.8769999999999998,2.86,Germany
1825-04-01,8.905000000000003,2.926,Germany
1825-05-01,12.574000000000002,0.88,Germany
1825-06-01,15.255,0.716,Germany
1825-07-01,17.328,3.15,Germany
1825-08-01,16.942999999999998,3.075,Germany
1825-09-01,14.482999999999999,2.556,Germany
1825-10-01,8.290000000000001,2.383,Germany
1825-11-01,5.01,2.447,Germany
1825-12-01,3.7910000000000004,0.962,Germany
1826-01-01,-6.377000000000002,1.13,Germany
1826-02-01,1.503,2.192,Germany
1826-03-01,3.964,2.062,Germany
1826-04-01,7.466,3.431,Germany
1826-05-01,11.49,1.652,Germany
1826-06-01,16.642,2.825,Germany
1826-07-01,19.799,1.413,Germany
1826-08-01,19.803,1.725,Germany
1826-09-01,14.219,2.867,Germany
1826-10-01,9.682,2.915,Germany
1826-11-01,2.777,0.716,Germany
1826-12-01,1.645,2.928,Germany
1827-01-01,-2.907,3.0460000000000003,Germany
1827-02-01,-6.097999999999999,1.129,Germany
1827-03-01,4.313,2.117,Germany
1827-04-01,9.315,4.138,Germany
1827-05-01,14.200999999999999,2.779,Germany
1827-06-01,16.597,2.343,Germany
1827-07-01,18.46,1.144,Germany
1827-08-01,16.347,1.826,Germany
1827-09-01,14.088,1.241,Germany
1827-10-01,9.288,0.8320000000000001,Germany
1827-11-01,0.9079999999999996,1.083,Germany
1827-12-01,3.307,4.322,Germany
1828-01-01,-0.608,2.741,Germany
1828-02-01,-0.377,2.463,Germany
1828-03-01,3.9160000000000004,2.422,Germany
1828-04-01,8.323,2.623,Germany
1828-05-01,12.737,3.293,Germany
1828-06-01,16.471,2.846,Germany
1828-07-01,18.197,1.592,Germany
1828-08-01,15.519,2.441,Germany
1828-09-01,13.352,1.203,Germany
1828-10-01,7.892,1.585,Germany
1828-11-01,3.56,1.826,Germany
1828-12-01,1.9509999999999998,3.059,Germany
1829-01-01,-5.235,1.853,Germany
1829-02-01,-3.832,3.582,Germany
1829-03-01,1.5090000000000001,1.737,Germany
1829-04-01,7.459,1.74,Germany
1829-05-01,11.902000000000001,4.327,Germany
1829-06-01,15.038,2.622,Germany
1829-07-01,17.328,1.374,Germany
1829-08-01,15.144,1.974,Germany
1829-09-01,12.306,2.418,Germany
1829-10-01,6.7200000000000015,2.147,Germany
1829-11-01,-0.02700000000000013,3.415,Germany
1829-12-01,-7.452000000000001,5.517,Germany
1830-01-01,-7.692000000000001,3.152,Germany
1830-02-01,-3.9180000000000006,1.433,Germany
1830-03-01,4.435,1.251,Germany
1830-04-01,9.15,1.494,Germany
1830-05-01,12.694,1.17,Germany
1830-06-01,15.027999999999999,3.364,Germany
1830-07-01,17.753,2.083,Germany
1830-08-01,16.180999999999997,2.596,Germany
1830-09-01,12.097,3.076,Germany
1830-10-01,7.591,3.878,Germany
1830-11-01,4.944,2.044,Germany
1830-12-01,-0.7880000000000001,2.301,Germany
1831-01-01,-3.802,3.004,Germany
1831-02-01,0.738,5.914,Germany
1831-03-01,3.903,4.496,Germany
1831-04-01,9.885,1.391,Germany
1831-05-01,12.027000000000001,3.618,Germany
1831-06-01,14.950999999999999,2.597,Germany
1831-07-01,18.039,1.842,Germany
1831-08-01,17.156,2.151,Germany
1831-09-01,12.145,1.967,Germany
1831-10-01,11.530999999999999,1.746,Germany
1831-11-01,3.288,5.96,Germany
1831-12-01,1.665,4.494,Germany
1832-01-01,-1.902,2.299,Germany
1832-02-01,0.026999999999999986,2.641,Germany
1832-03-01,2.9730000000000003,2.022,Germany
1832-04-01,7.991,3.778,Germany
1832-05-01,10.814,2.477,Germany
1832-06-01,15.277,2.371,Germany
1832-07-01,15.831,3.2880000000000003,Germany
1832-08-01,17.475,2.374,Germany
1832-09-01,12.395999999999999,3.248,Germany
1832-10-01,8.370000000000001,2.468,Germany
1832-11-01,2.213,1.025,Germany
1832-12-01,0.598,5.171,Germany
1833-01-01,-4.5569999999999995,3.485,Germany
1833-02-01,3.33,1.952,Germany
1833-03-01,1.893,3.082,Germany
1833-04-01,6.0520000000000005,1.873,Germany
1833-05-01,15.927999999999999,1.634,Germany
1833-06-01,17.102999999999998,2.028,Germany
1833-07-01,16.194000000000003,1.479,Germany
1833-08-01,13.661,2.037,Germany
1833-09-01,12.4,1.179,Germany
1833-10-01,7.702000000000001,1.501,Germany
1833-11-01,3.587,1.824,Germany
1833-12-01,4.041,3.023,Germany
1834-01-01,3.531,2.471,Germany
1834-02-01,0.607,2.959,Germany
1834-03-01,3.5860000000000003,2.457,Germany
1834-04-01,6.252000000000002,2.885,Germany
1834-05-01,14.770999999999999,1.345,Germany
1834-06-01,16.986,2.97,Germany
1834-07-01,20.849,1.57,Germany
1834-08-01,19.05,1.411,Germany
1834-09-01,15.105,3.239,Germany
1834-10-01,8.435,1.298,Germany
1834-11-01,3.752,2.596,Germany
1834-12-01,1.209,1.485,Germany
1835-01-01,0.27899999999999997,2.2880000000000003,Germany
1835-02-01,2.206,2.0780000000000003,Germany
1835-03-01,3.309,1.989,Germany
1835-04-01,6.582000000000002,2.6180000000000003,Germany
1835-05-01,11.679,1.416,Germany
1835-06-01,16.018,2.272,Germany
1835-07-01,18.5,2.014,Germany
1835-08-01,16.669,1.0,Germany
1835-09-01,14.084,1.671,Germany
1835-10-01,7.291,1.215,Germany
1835-11-01,0.3539999999999992,1.392,Germany
1835-12-01,-1.4660000000000002,1.406,Germany
1836-01-01,-1.361,0.617,Germany
1836-02-01,0.14,2.087,Germany
1836-03-01,6.526,0.924,Germany
1836-04-01,6.9510000000000005,1.029,Germany
1836-05-01,10.063,1.606,Germany
1836-06-01,16.06,1.425,Germany
1836-07-01,17.007,1.835,Germany
1836-08-01,16.009,1.69,Germany
1836-09-01,12.128,2.603,Germany
1836-10-01,9.26,5.49,Germany
1836-11-01,2.715,1.744,Germany
1836-12-01,1.503,2.7230000000000003,Germany
1837-01-01,-0.6829999999999999,2.5860000000000003,Germany
1837-02-01,0.18100000000000002,1.586,Germany
1837-03-01,-0.05000000000000026,2.0380000000000003,Germany
1837-04-01,4.721,1.445,Germany
1837-05-01,9.874,1.618,Germany
1837-06-01,15.763,2.082,Germany
1837-07-01,16.07,1.3969999999999998,Germany
1837-08-01,18.055999999999997,1.164,Germany
1837-09-01,11.825999999999999,1.314,Germany
1837-10-01,8.516,2.645,Germany
1837-11-01,3.185,2.337,Germany
1837-12-01,0.175,4.274,Germany
1838-01-01,-8.762,3.034,Germany
1838-02-01,-4.353999999999999,1.473,Germany
1838-03-01,2.713,1.52,Germany
1838-04-01,4.7219999999999995,1.351,Germany
1838-05-01,11.962,0.757,Germany
1838-06-01,15.304,1.514,Germany
1838-07-01,16.796,3.845,Germany
1838-08-01,14.987,3.583,Germany
1838-09-01,14.208,1.547,Germany
1838-10-01,7.795,3.913,Germany
1838-11-01,2.515,2.987,Germany
1838-12-01,-0.47700000000000004,2.5980000000000003,Germany
1839-01-01,-1.257,1.625,Germany
1839-02-01,0.332,1.6780000000000002,Germany
1839-03-01,0.6179999999999999,0.9,Germany
1839-04-01,4.0169999999999995,1.713,Germany
1839-05-01,11.828,0.436,Germany
1839-06-01,17.311,1.096,Germany
1839-07-01,18.06,3.363,Germany
1839-08-01,15.440999999999999,2.552,Germany
1839-09-01,14.189,1.411,Germany
1839-10-01,9.163,1.736,Germany
1839-11-01,4.922,1.872,Germany
1839-12-01,0.998,1.383,Germany
1840-01-01,-1.046,2.122,Germany
1840-02-01,-0.13100000000000006,2.218,Germany
1840-03-01,-0.12700000000000022,0.8370000000000001,Germany
1840-04-01,8.525,2.6860000000000004,Germany
1840-05-01,11.437000000000001,1.61,Germany
1840-06-01,15.224,1.414,Germany
1840-07-01,15.595,1.219,Germany
1840-08-01,16.361,1.241,Germany
1840-09-01,13.015,1.216,Germany
1840-10-01,6.135,1.981,Germany
1840-11-01,5.169,3.207,Germany
1840-12-01,-5.852999999999999,1.629,Germany
1841-01-01,-2.048,2.127,Germany
1841-02-01,-3.858,1.284,Germany
1841-03-01,4.823,3.766,Germany
1841-04-01,8.362,2.016,Germany
1841-05-01,15.716,0.7190000000000001,Germany
1841-06-01,14.24,1.017,Germany
1841-07-01,15.376,1.403,Germany
1841-08-01,16.359,1.476,Germany
1841-09-01,14.578,0.8590000000000001,Germany
1841-10-01,9.64,1.104,Germany
1841-11-01,4.339,0.674,Germany
1841-12-01,2.944,1.878,Germany
1842-01-01,-4.333,1.733,Germany
1842-02-01,-0.583,1.89,Germany
1842-03-01,4.101,2.299,Germany
1842-04-01,6.034000000000002,2.024,Germany
1842-05-01,13.437000000000001,1.194,Germany
1842-06-01,16.11,0.8340000000000001,Germany
1842-07-01,16.611,1.295,Germany
1842-08-01,20.074,1.485,Germany
1842-09-01,13.36,1.219,Germany
1842-10-01,6.1690000000000005,1.037,Germany
1842-11-01,1.0089999999999997,1.703,Germany
1842-12-01,1.7959999999999998,1.639,Germany
1843-01-01,0.20400000000000007,1.679,Germany
1843-02-01,1.851,1.352,Germany
1843-03-01,2.474,1.6230000000000002,Germany
1843-04-01,7.9940000000000015,1.344,Germany
1843-05-01,10.759,0.877,Germany
1843-06-01,13.927999999999999,1.32,Germany
1843-07-01,16.379,0.997,Germany
1843-08-01,17.493,1.794,Germany
1843-09-01,13.082,0.466,Germany
1843-10-01,7.972,1.391,Germany
1843-11-01,4.707,0.418,Germany
1843-12-01,2.488,2.767,Germany
1844-01-01,-1.712,0.967,Germany
1844-02-01,-1.679,1.311,Germany
1844-03-01,1.87,2.185,Germany
1844-04-01,8.808,0.996,Germany
1844-05-01,11.888,0.726,Germany
1844-06-01,15.495,0.943,Germany
1844-07-01,14.93,0.992,Germany
1844-08-01,14.448,2.783,Germany
1844-09-01,13.648,0.568,Germany
1844-10-01,8.495000000000001,0.7190000000000001,Germany
1844-11-01,4.584,0.489,Germany
1844-12-01,-4.137,1.228,Germany
1845-01-01,-0.47100000000000003,1.966,Germany
1845-02-01,-5.84,3.365,Germany
1845-03-01,-3.534,0.89,Germany
1845-04-01,8.003,1.252,Germany
1845-05-01,10.017000000000001,1.454,Germany
1845-06-01,16.589000000000002,1.389,Germany
1845-07-01,17.874000000000002,1.0659999999999998,Germany
1845-08-01,14.943,0.87,Germany
1845-09-01,12.338,0.976,Germany
1845-10-01,8.526,0.8270000000000001,Germany
1845-11-01,5.1179999999999986,0.986,Germany
1845-12-01,1.903,2.402,Germany
1846-01-01,0.3430000000000001,2.079,Germany
1846-02-01,3.135,1.6469999999999998,Germany
1846-03-01,5.686,1.551,Germany
1846-04-01,8.076,1.4380000000000002,Germany
1846-05-01,12.161,2.044,Germany
1846-06-01,18.113,1.825,Germany
1846-07-01,19.018,2.197,Germany
1846-08-01,19.557,1.445,Germany
1846-09-01,14.717,1.69,Germany
1846-10-01,10.158999999999999,0.826,Germany
1846-11-01,3.087,1.804,Germany
1846-12-01,-4.051,0.7829999999999999,Germany
1847-01-01,-3.267,6.263,Germany
1847-02-01,-1.3690000000000002,0.669,Germany
1847-03-01,2.2299999999999995,2.436,Germany
1847-04-01,4.928000000000001,1.272,Germany
1847-05-01,14.573,0.976,Germany
1847-06-01,14.357999999999999,1.709,Germany
1847-07-01,18.215,1.496,Germany
1847-08-01,18.172,1.249,Germany
1847-09-01,11.379,0.755,Germany
1847-10-01,7.460000000000001,0.7290000000000001,Germany
1847-11-01,4.063999999999999,0.701,Germany
1847-12-01,-0.987,2.016,Germany
1848-01-01,-7.943,1.703,Germany
1848-02-01,2.5580000000000003,1.267,Germany
1848-03-01,4.613,0.643,Germany
1848-04-01,9.321,1.001,Germany
1848-05-01,13.134,1.604,Germany
1848-06-01,16.798000000000002,2.122,Germany
1848-07-01,17.201,2.302,Germany
1848-08-01,15.974,1.6130000000000002,Germany
1848-09-01,12.614,1.383,Germany
1848-10-01,9.379,0.774,Germany
1848-11-01,3.1009999999999995,0.825,Germany
1848-12-01,0.539,1.554,Germany
1849-01-01,-1.616,1.459,Germany
1849-02-01,2.675,1.139,Germany
1849-03-01,2.34,1.911,Germany
1849-04-01,6.5440000000000005,1.398,Germany
1849-05-01,13.135,0.429,Germany
1849-06-01,15.708,1.642,Germany
1849-07-01,16.209,0.963,Germany
1849-08-01,15.357000000000001,1.1840000000000002,Germany
1849-09-01,12.875,0.984,Germany
1849-10-01,7.957999999999999,1.255,Germany
1849-11-01,1.9439999999999995,1.523,Germany
1849-12-01,-2.353,0.912,Germany
1850-01-01,-6.307,1.492,Germany
1850-02-01,3.087,1.374,Germany
1850-03-01,0.6829999999999998,2.98,Germany
1850-04-01,7.905,1.967,Germany
1850-05-01,11.428,0.6579999999999999,Germany
1850-06-01,16.125,0.836,Germany
1850-07-01,16.785999999999998,0.933,Germany
1850-08-01,16.289,0.97,Germany
1850-09-01,11.505,0.949,Germany
1850-10-01,6.1979999999999995,1.0490000000000002,Germany
1850-11-01,4.792999999999998,1.836,Germany
1850-12-01,0.49700000000000005,1.113,Germany
1851-01-01,0.561,0.546,Germany
1851-02-01,0.212,0.74,Germany
1851-03-01,3.077,1.016,Germany
1851-04-01,8.198,1.577,Germany
1851-05-01,9.05,1.014,Germany
1851-06-01,15.151,1.111,Germany
1851-07-01,16.131999999999998,1.731,Germany
1851-08-01,16.698,1.575,Germany
1851-09-01,11.488,0.903,Germany
1851-10-01,9.693,2.186,Germany
1851-11-01,0.4969999999999994,1.041,Germany
1851-12-01,0.18100000000000002,3.701,Germany
1852-01-01,1.93,2.676,Germany
1852-02-01,1.1629999999999998,1.094,Germany
1852-03-01,0.9419999999999996,1.158,Germany
1852-04-01,4.788,1.601,Germany
1852-05-01,12.827,1.016,Germany
1852-06-01,15.627,0.8170000000000001,Germany
1852-07-01,19.429000000000002,1.47,Germany
1852-08-01,17.495,1.1,Germany
1852-09-01,13.311,1.103,Germany
1852-10-01,7.130000000000001,1.102,Germany
1852-11-01,6.247999999999998,1.384,Germany
1852-12-01,4.117,1.514,Germany
1853-01-01,1.978,0.901,Germany
1853-02-01,-2.741,1.0759999999999998,Germany
1853-03-01,-1.9610000000000003,1.5730000000000002,Germany
1853-04-01,5.0280000000000005,1.1,Germany
1853-05-01,11.227,0.662,Germany
1853-06-01,15.935,0.789,Germany
1853-07-01,18.007,0.774,Germany
1853-08-01,16.438,1.06,Germany
1853-09-01,12.88,0.741,Germany
1853-10-01,8.621,0.906,Germany
1853-11-01,2.052,1.904,Germany
1853-12-01,-4.987,1.28,Germany
1854-01-01,-1.13,1.992,Germany
1854-02-01,-0.902,1.508,Germany
1854-03-01,3.515,1.218,Germany
1854-04-01,7.356000000000001,0.728,Germany
1854-05-01,12.431,0.794,Germany
1854-06-01,14.777,1.36,Germany
1854-07-01,17.921,1.233,Germany
1854-08-01,16.23,1.357,Germany
1854-09-01,13.03,0.7979999999999999,Germany
1854-10-01,8.545,0.972,Germany
1854-11-01,1.1689999999999992,1.005,Germany
1854-12-01,1.4540000000000002,2.5380000000000003,Germany
1855-01-01,-3.894,2.033,Germany
1855-02-01,-6.192,1.5930000000000002,Germany
1855-03-01,1.291,0.757,Germany
1855-04-01,5.782,1.505,Germany
1855-05-01,10.305,1.229,Germany
1855-06-01,15.569,0.8590000000000001,Germany
1855-07-01,16.959,0.89,Germany
1855-08-01,17.294,0.593,Germany
1855-09-01,12.607999999999999,0.385,Germany
1855-10-01,10.333,1.107,Germany
1855-11-01,1.822,0.703,Germany
1855-12-01,-4.401,2.378,Germany
1856-01-01,-0.18299999999999994,0.907,Germany
1856-02-01,1.579,1.445,Germany
1856-03-01,1.4,1.094,Germany
1856-04-01,8.355,0.7190000000000001,Germany
1856-05-01,10.582,1.665,Germany
1856-06-01,15.755,1.683,Germany
1856-07-01,15.488,0.504,Germany
1856-08-01,17.27,1.61,Germany
1856-09-01,12.315999999999999,1.3630000000000002,Germany
1856-10-01,9.227,0.79,Germany
